ID|SourceID|MessageID|Tag|Value|Type|Quality|Timestamp|TimestampMessage|TimestampCreation
105|BH14|eaaa7953-df43-4089-b484-b54c5274d48e|PW_QUA_ATT_I|5|xsd:long|Good|2018-02-28 17:04:50|2018-02-28 17:04:50|2018-02-28 18:04:50.570000000
106|BH14|eaaa7953-df43-4089-b484-b54c5274d48e|ZR_SUMCYC_JOB_OK_I|3841|xsd:long|Good|2018-02-28 17:04:50|2018-02-28 17:04:50|2018-02-28 18:04:50.570000000
107|BH14|f44dc5a5-1d5a-472e-805f-0e7cb94fcc53|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:05:01|2018-02-28 17:05:01|2018-02-28 18:05:01.590000000
108|BH14|0d16c390-26e5-4107-86ad-163f9ed032b5|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 17:05:32|2018-02-28 17:05:32|2018-02-28 18:05:32.600000000
109|BH14|0d16c390-26e5-4107-86ad-163f9ed032b5|ZR_SUMCYC_JOB_OK_I|3842|xsd:long|Good|2018-02-28 17:05:32|2018-02-28 17:05:32|2018-02-28 18:05:32.600000000
110|BH14|d63d2516-8987-4eaf-bb5a-56c00c327620|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:05:44|2018-02-28 17:05:44|2018-02-28 18:05:44.607000000
111|BH14|e4aca557-a11b-4cb7-8c43-e4052176c1d6|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 17:06:15|2018-02-28 17:06:15|2018-02-28 18:06:15.657000000
112|BH14|e4aca557-a11b-4cb7-8c43-e4052176c1d6|ZR_SUMCYC_JOB_OK_I|3843|xsd:long|Good|2018-02-28 17:06:15|2018-02-28 17:06:15|2018-02-28 18:06:15.657000000
113|BH14|e3542848-c424-4a70-9dc3-f8d70931b668|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:06:27|2018-02-28 17:06:27|2018-02-28 18:06:27.690000000
114|BH14|400f0c94-fb4b-4cf0-8138-b50c76ebecde|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 17:06:58|2018-02-28 17:06:58|2018-02-28 18:06:58.693000000
115|BH14|400f0c94-fb4b-4cf0-8138-b50c76ebecde|ZR_SUMCYC_JOB_OK_I|3844|xsd:long|Good|2018-02-28 17:06:58|2018-02-28 17:06:58|2018-02-28 18:06:58.693000000
116|BH14|d5179800-8540-4985-a842-712bb5024e27|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:07:10|2018-02-28 17:07:10|2018-02-28 18:07:10.700000000
117|BH14|ec146ecc-65b8-4f09-9478-4cf5f225101e|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 17:07:41|2018-02-28 17:07:41|2018-02-28 18:07:41.730000000
118|BH14|ec146ecc-65b8-4f09-9478-4cf5f225101e|ZR_SUMCYC_JOB_OK_I|3845|xsd:long|Good|2018-02-28 17:07:41|2018-02-28 17:07:41|2018-02-28 18:07:41.730000000
119|BH14|b158693d-6261-41ee-9a0b-fda58a3be1c2|PW_QUA_ATT_I|0|xsd:long|Good|2018-02-28 17:07:53|2018-02-28 17:07:53|2018-02-28 18:07:53.740000000
120|BH14|2264cf57-9ea9-4444-81ba-59a85f483360|PW_QUA_ATT_I|3|xsd:long|Good|2018-02-28 17:08:25|2018-02-28 17:08:25|2018-02-28 18:08:25.767000000
